area_code,inventory,market_size,market,number_of_records,product_line,product_type,product,state,type,order_date_mdy,order_date_dmy,budget_cogs,budget_margin,budget_profit,budget_sales,cogs,margin,marketing,profit,sales,total_expenses,row_id,order_month
971,517,Small Market,West,1,Beans,Coffee,Amaretto,Oregon,Regular,2017-12-01,2017-12-01,40.00,70.00,20.00,110.00,39.00,56.00,36.00,-10.00,95.00,66.00,1185,2017-12-01
405,865,Small Market,South,1,Beans,Coffee,Decaf Irish Cream,Oklahoma,Decaf,2015-07-01,2015-07-01,20.00,40.00,30.00,60.00,22.00,33.00,6.00,16.00,55.00,17.00,1186,2015-07-01
513,692,Major Market,Central,1,Leaves,Tea,Earl Grey,Ohio,Regular,2015-01-20,2015-01-20,120.00,170.00,110.00,290.00,141.00,195.00,43.00,128.00,336.00,67.00,1187,2015-01-01
775,1819,Small Market,West,1,Leaves,Tea,Earl Grey,Nevada,Regular,2016-10-31,2016-10-31,170.00,190.00,130.00,360.00,266.00,266.00,74.00,168.00,532.00,98.00,1188,2016-10-01
435,1070,Small Market,West,1,Beans,Coffee,Amaretto,Utah,Regular,2017-12-01,2017-12-01,70.00,90.00,60.00,160.00,60.00,72.00,18.00,32.00,132.00,40.00,1189,2017-12-01
504,458,Small Market,South,1,Beans,Espresso,Decaf Espresso,Louisiana,Decaf,2018-02-03,2018-02-03,30.00,40.00,20.00,70.00,36.00,54.00,11.00,21.00,90.00,33.00,1190,2018-02-01
303,592,Major Market,Central,1,Leaves,Tea,Green Tea,Colorado,Regular,2015-01-20,2015-01-20,30.00,50.00,30.00,80.00,41.00,53.00,13.00,27.00,94.00,26.00,1191,2015-01-01
503,822,Small Market,West,1,Leaves,Tea,Earl Grey,Oregon,Regular,2016-10-31,2016-10-31,70.00,120.00,80.00,190.00,114.00,172.00,37.00,104.00,286.00,68.00,1192,2016-10-01
775,252,Small Market,West,1,Beans,Coffee,Colombian,Nevada,Regular,2017-04-24,2017-04-24,40.00,60.00,20.00,100.00,36.00,46.00,13.00,-1.00,82.00,47.00,1193,2017-04-01
505,253,Small Market,South,1,Beans,Espresso,Decaf Espresso,New Mexico,Decaf,2018-02-03,2018-02-03,30.00,60.00,30.00,90.00,45.00,60.00,14.00,18.00,105.00,42.00,1194,2018-02-01
386,885,Major Market,East,1,Leaves,Tea,Darjeeling,Florida,Regular,2015-01-20,2015-01-20,40.00,70.00,50.00,110.00,45.00,65.00,12.00,41.00,110.00,24.00,1195,2015-01-01
435,258,Small Market,West,1,Leaves,Tea,Earl Grey,Utah,Regular,2017-05-30,2017-05-30,20.00,50.00,30.00,70.00,44.00,59.00,14.00,17.00,103.00,42.00,1196,2017-05-01
971,478,Small Market,West,1,Beans,Coffee,Colombian,Oregon,Regular,2015-06-21,2015-06-21,40.00,70.00,20.00,110.00,39.00,55.00,12.00,0.00,94.00,55.00,1197,2015-06-01
405,810,Small Market,South,1,Beans,Espresso,Decaf Espresso,Oklahoma,Decaf,2018-03-03,2018-03-03,90.00,150.00,100.00,240.00,114.00,172.00,37.00,103.00,286.00,69.00,1198,2018-03-01
413,868,Major Market,East,1,Leaves,Tea,Darjeeling,Massachusetts,Regular,2015-01-20,2015-01-20,20.00,40.00,30.00,60.00,23.00,34.00,6.00,16.00,57.00,18.00,1199,2015-01-01
509,462,Small Market,West,1,Leaves,Tea,Earl Grey,Washington,Regular,2017-10-28,2017-10-28,20.00,40.00,30.00,60.00,36.00,54.00,11.00,20.00,90.00,34.00,1200,2017-10-01
801,388,Small Market,West,1,Beans,Coffee,Colombian,Utah,Regular,2015-06-21,2015-06-21,50.00,70.00,40.00,120.00,43.00,57.00,14.00,16.00,100.00,41.00,1201,2015-06-01
702,1007,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Nevada,Decaf,2018-10-09,2018-10-09,50.00,60.00,30.00,110.00,41.00,49.00,12.00,16.00,90.00,33.00,1202,2018-10-01
212,1007,Major Market,East,1,Leaves,Tea,Darjeeling,New York,Regular,2015-01-20,2015-01-20,130.00,200.00,160.00,330.00,127.00,185.00,35.00,138.00,312.00,47.00,1203,2015-01-01
702,5230,Small Market,West,1,Leaves,Tea,Green Tea,Nevada,Regular,2017-10-28,2017-10-28,170.00,-170.00,-250.00,0.00,270.00,-270.00,102.00,-378.00,27.00,135.00,1204,2017-10-01
425,463,Small Market,West,1,Beans,Coffee,Colombian,Washington,Regular,2018-01-14,2018-01-14,100.00,160.00,120.00,260.00,86.00,125.00,27.00,75.00,211.00,50.00,1205,2018-01-01
541,428,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Oregon,Decaf,2015-09-28,2015-09-28,40.00,60.00,40.00,100.00,34.00,51.00,10.00,19.00,85.00,32.00,1206,2015-09-01
518,952,Major Market,East,1,Leaves,Tea,Earl Grey,New York,Regular,2015-01-20,2015-01-20,110.00,160.00,120.00,270.00,104.00,152.00,29.00,111.00,256.00,41.00,1207,2015-01-01
503,692,Small Market,West,1,Leaves,Tea,Green Tea,Oregon,Regular,2017-10-28,2017-10-28,90.00,130.00,90.00,220.00,141.00,195.00,43.00,129.00,336.00,66.00,1208,2017-10-01
702,559,Small Market,West,1,Beans,Espresso,Caffe Latte,Nevada,Regular,2018-01-14,2018-01-14,0.00,40.00,30.00,40.00,0.00,43.00,0.00,32.00,43.00,11.00,1209,2018-01-01
435,606,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Utah,Decaf,2015-05-27,2015-05-27,90.00,110.00,60.00,200.00,72.00,88.00,27.00,27.00,160.00,61.00,1210,2015-05-01
954,870,Major Market,East,1,Leaves,Tea,Green Tea,Florida,Regular,2016-03-02,2016-03-02,60.00,90.00,70.00,150.00,59.00,85.00,16.00,58.00,144.00,27.00,1211,2016-03-01
971,419,Small Market,West,1,Beans,Espresso,Caffe Latte,Oregon,Regular,2015-11-24,2015-11-24,40.00,70.00,30.00,110.00,51.00,64.00,19.00,12.00,115.00,52.00,1212,2015-11-01
206,705,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Washington,Decaf,2016-06-14,2016-06-14,160.00,230.00,100.00,390.00,133.00,184.00,120.00,34.00,317.00,150.00,1213,2016-06-01
339,486,Major Market,East,1,Leaves,Tea,Green Tea,Massachusetts,Regular,2016-03-02,2016-03-02,10.00,30.00,20.00,40.00,18.00,26.00,5.00,9.00,44.00,17.00,1214,2016-03-01
801,845,Small Market,West,1,Beans,Espresso,Caffe Latte,Utah,Regular,2015-11-24,2015-11-24,30.00,60.00,50.00,90.00,39.00,57.00,10.00,36.00,96.00,21.00,1215,2015-11-01
702,806,Small Market,West,1,Beans,Espresso,Decaf Espresso,Nevada,Decaf,2017-03-30,2017-03-30,20.00,30.00,20.00,50.00,23.00,35.00,6.00,17.00,58.00,18.00,1216,2017-03-01
315,608,Major Market,East,1,Leaves,Tea,Green Tea,New York,Regular,2017-04-12,2017-04-12,90.00,150.00,120.00,240.00,94.00,136.00,26.00,98.00,230.00,38.00,1217,2017-04-01
206,587,Small Market,West,1,Beans,Espresso,Caffe Latte,Washington,Regular,2015-11-24,2015-11-24,40.00,70.00,50.00,110.00,50.00,65.00,16.00,36.00,115.00,29.00,1218,2015-11-01
503,1292,Small Market,West,1,Beans,Espresso,Decaf Espresso,Oregon,Decaf,2018-10-15,2018-10-15,130.00,140.00,90.00,270.00,145.00,146.00,40.00,81.00,291.00,65.00,1219,2018-10-01
562,952,Major Market,West,1,Leaves,Tea,Darjeeling,California,Regular,2017-04-12,2017-04-12,60.00,110.00,100.00,170.00,104.00,152.00,29.00,112.00,256.00,40.00,1220,2017-04-01
775,854,Small Market,West,1,Beans,Espresso,Caffe Mocha,Nevada,Regular,2015-11-24,2015-11-24,20.00,30.00,20.00,50.00,25.00,36.00,7.00,17.00,61.00,19.00,1221,2015-11-01
435,219,Small Market,West,1,Leaves,Tea,Green Tea,Utah,Regular,2017-10-28,2017-10-28,20.00,40.00,20.00,60.00,40.00,49.00,15.00,1.00,89.00,48.00,1222,2017-10-01
503,420,Small Market,West,1,Beans,Espresso,Caffe Mocha,Oregon,Regular,2018-02-26,2018-02-26,40.00,60.00,30.00,100.00,47.00,63.00,15.00,20.00,110.00,43.00,1223,2018-02-01
435,890,Small Market,West,1,Beans,Espresso,Decaf Espresso,Utah,Decaf,2017-05-23,2017-05-23,30.00,40.00,30.00,70.00,34.00,49.00,9.00,28.00,83.00,21.00,1224,2017-05-01
253,622,Small Market,West,1,Leaves,Tea,Green Tea,Washington,Regular,2015-08-11,2015-08-11,30.00,40.00,0.00,70.00,47.00,66.00,42.00,-5.00,113.00,71.00,1225,2015-08-01
801,587,Small Market,West,1,Beans,Espresso,Caffe Mocha,Utah,Regular,2018-02-26,2018-02-26,40.00,60.00,40.00,100.00,46.00,60.00,15.00,32.00,106.00,28.00,1226,2018-02-01
206,1073,Small Market,West,1,Beans,Espresso,Decaf Espresso,Washington,Decaf,2018-06-02,2018-06-02,90.00,120.00,90.00,210.00,103.00,123.00,31.00,71.00,226.00,52.00,1227,2018-06-01
719,994,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Colorado,Decaf,2015-08-11,2015-08-11,130.00,200.00,160.00,330.00,132.00,191.00,36.00,144.00,323.00,47.00,1228,2015-08-01
206,403,Small Market,West,1,Beans,Espresso,Caffe Mocha,Washington,Regular,2018-02-26,2018-02-26,50.00,70.00,20.00,120.00,59.00,74.00,22.00,18.00,133.00,56.00,1229,2018-02-01
641,851,Small Market,Central,1,Beans,Coffee,Amaretto,Iowa,Regular,2018-06-02,2018-06-02,20.00,40.00,30.00,60.00,25.00,38.00,7.00,19.00,63.00,19.00,1230,2018-06-01
630,817,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Illinois,Decaf,2015-08-11,2015-08-11,160.00,230.00,170.00,390.00,154.00,222.00,49.00,150.00,376.00,72.00,1231,2015-08-01
959,811,Small Market,East,1,Leaves,Tea,Green Tea,Connecticut,Regular,2017-04-19,2017-04-19,20.00,30.00,20.00,50.00,19.00,28.00,5.00,12.00,47.00,16.00,1232,2017-04-01
319,1742,Small Market,Central,1,Leaves,Herbal Tea,Chamomile,Iowa,Decaf,2018-02-26,2018-02-26,250.00,340.00,240.00,590.00,291.00,387.00,96.00,258.00,678.00,129.00,1233,2018-02-01
715,397,Small Market,Central,1,Beans,Coffee,Amaretto,Wisconsin,Regular,2015-02-16,2015-02-16,60.00,80.00,30.00,140.00,63.00,77.00,23.00,21.00,140.00,56.00,1234,2015-02-01
614,513,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Ohio,Decaf,2017-08-29,2017-08-29,30.00,60.00,10.00,90.00,37.00,52.00,33.00,-11.00,89.00,63.00,1235,2017-08-01
603,516,Small Market,East,1,Leaves,Tea,Green Tea,New Hampshire,Regular,2017-04-19,2017-04-19,0.00,40.00,30.00,40.00,0.00,43.00,0.00,31.00,43.00,12.00,1236,2017-04-01
816,338,Small Market,Central,1,Leaves,Herbal Tea,Chamomile,Missouri,Decaf,2018-02-26,2018-02-26,50.00,70.00,10.00,120.00,59.00,82.00,53.00,-1.00,141.00,83.00,1237,2018-02-01
563,1007,Small Market,Central,1,Beans,Coffee,Colombian,Iowa,Regular,2015-02-16,2015-02-16,40.00,50.00,20.00,90.00,41.00,49.00,12.00,15.00,90.00,34.00,1238,2015-02-01
719,662,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Colorado,Decaf,2017-02-15,2017-02-15,60.00,90.00,50.00,150.00,52.00,79.00,17.00,30.00,131.00,49.00,1239,2017-02-01
702,1714,Small Market,West,1,Leaves,Tea,Darjeeling,Nevada,Regular,2015-04-06,2015-04-06,190.00,270.00,190.00,460.00,295.00,392.00,97.00,262.00,687.00,130.00,1240,2015-04-01
920,380,Small Market,Central,1,Leaves,Herbal Tea,Chamomile,Wisconsin,Decaf,2016-09-15,2016-09-15,30.00,60.00,40.00,90.00,39.00,65.00,12.00,29.00,104.00,36.00,1241,2016-09-01
417,606,Small Market,Central,1,Beans,Coffee,Colombian,Missouri,Regular,2015-05-06,2015-05-06,70.00,90.00,40.00,160.00,72.00,88.00,27.00,27.00,160.00,61.00,1242,2015-05-01
847,1797,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Illinois,Decaf,2017-02-15,2017-02-15,300.00,320.00,220.00,620.00,266.00,266.00,74.00,167.00,532.00,99.00,1243,2017-02-01
503,484,Small Market,West,1,Leaves,Tea,Darjeeling,Oregon,Regular,2015-04-06,2015-04-06,10.00,10.00,10.00,20.00,16.00,25.00,4.00,9.00,41.00,16.00,1244,2015-04-01
319,833,Small Market,Central,1,Leaves,Herbal Tea,Lemon,Iowa,Decaf,2016-09-15,2016-09-15,130.00,200.00,150.00,330.00,154.00,222.00,49.00,150.00,376.00,72.00,1245,2016-09-01
608,705,Small Market,Central,1,Beans,Coffee,Colombian,Wisconsin,Regular,2017-05-16,2017-05-16,140.00,190.00,60.00,330.00,133.00,184.00,120.00,35.00,317.00,149.00,1246,2017-05-01
937,414,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Ohio,Decaf,2018-05-14,2018-05-14,50.00,70.00,20.00,120.00,49.00,60.00,18.00,8.00,109.00,52.00,1247,2018-05-01
801,332,Small Market,West,1,Leaves,Tea,Darjeeling,Utah,Regular,2015-04-06,2015-04-06,40.00,60.00,10.00,100.00,63.00,88.00,57.00,2.00,151.00,86.00,1248,2015-04-01
712,806,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Iowa,Regular,2018-04-02,2018-04-02,20.00,40.00,30.00,60.00,23.00,35.00,6.00,18.00,58.00,17.00,1249,2018-04-01
417,1334,Small Market,Central,1,Leaves,Herbal Tea,Lemon,Missouri,Decaf,2016-09-15,2016-09-15,100.00,40.00,0.00,140.00,120.00,49.00,37.00,-12.00,169.00,61.00,1250,2016-09-01
321,678,Major Market,East,1,Beans,Coffee,Decaf Irish Cream,Florida,Decaf,2015-12-12,2015-12-12,110.00,150.00,100.00,260.00,116.00,161.00,35.00,102.00,277.00,59.00,1251,2015-12-01
253,366,Small Market,West,1,Leaves,Tea,Darjeeling,Washington,Regular,2017-09-02,2017-09-02,30.00,50.00,30.00,80.00,47.00,79.00,14.00,42.00,126.00,37.00,1252,2017-09-01
314,890,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Missouri,Regular,2018-03-31,2018-03-31,30.00,60.00,40.00,90.00,34.00,49.00,9.00,29.00,83.00,20.00,1253,2018-03-01
262,870,Small Market,Central,1,Leaves,Herbal Tea,Lemon,Wisconsin,Decaf,2016-09-15,2016-09-15,50.00,70.00,60.00,120.00,59.00,85.00,16.00,58.00,144.00,27.00,1254,2016-09-01
850,565,Major Market,East,1,Beans,Espresso,Decaf Espresso,Florida,Decaf,2015-12-12,2015-12-12,90.00,130.00,80.00,220.00,99.00,132.00,32.00,73.00,231.00,59.00,1255,2015-12-01
775,1797,Small Market,West,1,Leaves,Tea,Earl Grey,Nevada,Regular,2017-09-02,2017-09-02,170.00,190.00,130.00,360.00,266.00,266.00,74.00,167.00,532.00,99.00,1256,2017-09-01
920,1073,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Wisconsin,Regular,2018-03-31,2018-03-31,110.00,150.00,100.00,260.00,103.00,123.00,31.00,70.00,226.00,53.00,1257,2018-03-01
959,613,Small Market,East,1,Leaves,Herbal Tea,Lemon,Connecticut,Decaf,2017-04-08,2017-04-08,50.00,80.00,40.00,130.00,76.00,93.00,28.00,32.00,169.00,61.00,1258,2017-04-01
682,554,Major Market,South,1,Beans,Coffee,Decaf Irish Cream,Texas,Decaf,2015-12-12,2015-12-12,60.00,90.00,70.00,150.00,52.00,68.00,17.00,39.00,120.00,29.00,1259,2015-12-01
971,810,Small Market,West,1,Leaves,Tea,Earl Grey,Oregon,Regular,2017-09-25,2017-09-25,70.00,120.00,80.00,190.00,114.00,172.00,37.00,104.00,286.00,68.00,1260,2017-09-01
603,322,Small Market,East,1,Beans,Coffee,Amaretto,New Hampshire,Regular,2018-03-31,2018-03-31,50.00,90.00,70.00,140.00,61.00,90.00,19.00,48.00,151.00,42.00,1261,2018-03-01
603,252,Small Market,East,1,Leaves,Herbal Tea,Lemon,New Hampshire,Decaf,2017-04-08,2017-04-08,20.00,40.00,10.00,60.00,36.00,46.00,13.00,0.00,82.00,46.00,1262,2017-04-01
512,598,Major Market,South,1,Beans,Espresso,Decaf Espresso,Texas,Decaf,2018-12-18,2018-12-18,80.00,130.00,110.00,210.00,100.00,145.00,28.00,105.00,245.00,40.00,1263,2018-12-01
435,253,Small Market,West,1,Leaves,Tea,Earl Grey,Utah,Regular,2018-11-04,2018-11-04,20.00,50.00,30.00,70.00,45.00,60.00,14.00,19.00,105.00,41.00,1264,2018-11-01
475,1139,Small Market,East,1,Beans,Coffee,Colombian,Connecticut,Regular,2018-01-02,2018-01-02,80.00,130.00,90.00,210.00,90.00,135.00,29.00,75.00,225.00,60.00,1265,2018-01-01
959,1070,Small Market,East,1,Leaves,Herbal Tea,Mint,Connecticut,Decaf,2017-04-08,2017-04-08,40.00,60.00,40.00,100.00,60.00,72.00,18.00,33.00,132.00,39.00,1266,2017-04-01
626,3139,Major Market,West,1,Beans,Coffee,Decaf Irish Cream,California,Decaf,2018-12-18,2018-12-18,240.00,-40.00,-140.00,200.00,196.00,-30.00,64.00,-137.00,166.00,107.00,1267,2018-12-01
206,458,Small Market,West,1,Leaves,Tea,Earl Grey,Washington,Regular,2017-07-09,2017-07-09,20.00,40.00,30.00,60.00,36.00,54.00,11.00,20.00,90.00,34.00,1268,2017-07-01
603,460,Small Market,East,1,Beans,Coffee,Colombian,New Hampshire,Regular,2018-01-02,2018-01-02,60.00,90.00,60.00,150.00,64.00,96.00,21.00,44.00,160.00,52.00,1269,2018-01-01
318,587,Small Market,South,1,Leaves,Herbal Tea,Chamomile,Louisiana,Decaf,2017-07-18,2017-07-18,40.00,60.00,40.00,100.00,46.00,60.00,15.00,32.00,106.00,28.00,1270,2017-07-01
707,1714,Major Market,West,1,Beans,Espresso,Decaf Espresso,California,Decaf,2018-12-18,2018-12-18,280.00,370.00,250.00,650.00,295.00,392.00,97.00,262.00,687.00,130.00,1271,2018-12-01
775,5807,Small Market,West,1,Leaves,Tea,Green Tea,Nevada,Regular,2017-07-09,2017-07-09,180.00,-180.00,-260.00,0.00,284.00,-284.00,107.00,-404.00,21.00,141.00,1272,2017-07-01
860,617,Small Market,East,1,Beans,Espresso,Caffe Mocha,Connecticut,Regular,2018-01-02,2018-01-02,40.00,60.00,10.00,100.00,44.00,61.00,39.00,-8.00,105.00,69.00,1273,2018-01-01
505,854,Small Market,South,1,Leaves,Herbal Tea,Chamomile,New Mexico,Decaf,2017-07-18,2017-07-18,20.00,30.00,20.00,50.00,25.00,36.00,7.00,17.00,61.00,19.00,1274,2017-07-01
720,941,Major Market,Central,1,Beans,Coffee,Amaretto,Colorado,Regular,2018-12-18,2018-12-18,130.00,180.00,140.00,310.00,123.00,178.00,34.00,133.00,301.00,45.00,1275,2018-12-01
541,678,Small Market,West,1,Leaves,Tea,Green Tea,Oregon,Regular,2015-06-30,2015-06-30,70.00,110.00,70.00,180.00,116.00,161.00,35.00,102.00,277.00,59.00,1276,2015-06-01
603,332,Small Market,East,1,Beans,Espresso,Caffe Mocha,New Hampshire,Regular,2016-05-28,2016-05-28,60.00,80.00,10.00,140.00,63.00,88.00,57.00,1.00,151.00,87.00,1277,2016-05-01
405,403,Small Market,South,1,Leaves,Herbal Tea,Chamomile,Oklahoma,Decaf,2017-07-18,2017-07-18,50.00,80.00,30.00,130.00,59.00,74.00,22.00,19.00,133.00,55.00,1278,2017-07-01
234,415,Major Market,Central,1,Beans,Coffee,Amaretto,Ohio,Regular,2016-07-04,2016-07-04,40.00,70.00,40.00,110.00,46.00,62.00,15.00,19.00,108.00,43.00,1279,2016-07-01
435,215,Small Market,West,1,Leaves,Tea,Green Tea,Utah,Regular,2018-01-28,2018-01-28,10.00,30.00,10.00,40.00,29.00,36.00,11.00,-9.00,65.00,45.00,1280,2018-01-01
603,215,Small Market,East,1,Beans,Espresso,Regular Espresso,New Hampshire,Regular,2016-05-28,2016-05-28,20.00,40.00,0.00,60.00,29.00,36.00,11.00,-9.00,65.00,45.00,1281,2016-05-01
318,613,Small Market,South,1,Leaves,Herbal Tea,Lemon,Louisiana,Decaf,2017-07-18,2017-07-18,70.00,90.00,40.00,160.00,76.00,93.00,28.00,31.00,169.00,62.00,1282,2017-07-01
719,554,Major Market,Central,1,Beans,Coffee,Colombian,Colorado,Regular,2018-03-10,2018-03-10,50.00,70.00,50.00,120.00,52.00,68.00,17.00,39.00,120.00,29.00,1283,2018-03-01
206,617,Small Market,West,1,Leaves,Tea,Green Tea,Washington,Regular,2018-01-28,2018-01-28,20.00,50.00,10.00,70.00,44.00,61.00,39.00,-8.00,105.00,69.00,1284,2018-01-01
504,839,Small Market,South,1,Beans,Coffee,Colombian,Louisiana,Regular,2015-03-17,2015-03-17,60.00,80.00,60.00,140.00,48.00,70.00,13.00,46.00,118.00,24.00,1285,2015-03-01
505,1010,Small Market,South,1,Leaves,Herbal Tea,Lemon,New Mexico,Decaf,2017-07-18,2017-07-18,30.00,40.00,20.00,70.00,34.00,41.00,10.00,10.00,75.00,31.00,1286,2017-07-01
847,1167,Major Market,Central,1,Beans,Coffee,Colombian,Illinois,Regular,2018-03-10,2018-03-10,200.00,290.00,190.00,490.00,196.00,271.00,64.00,163.00,467.00,108.00,1287,2018-03-01
970,981,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Colorado,Decaf,2016-09-21,2016-09-21,100.00,150.00,120.00,250.00,100.00,145.00,28.00,106.00,245.00,39.00,1288,2016-09-01
505,460,Small Market,South,1,Beans,Coffee,Colombian,New Mexico,Regular,2015-03-17,2015-03-17,80.00,120.00,70.00,200.00,64.00,96.00,21.00,44.00,160.00,52.00,1289,2015-03-01
405,717,Small Market,South,1,Leaves,Herbal Tea,Lemon,Oklahoma,Decaf,2018-08-01,2018-08-01,110.00,180.00,60.00,290.00,124.00,173.00,112.00,32.00,297.00,141.00,1290,2018-08-01
234,428,Major Market,Central,1,Beans,Coffee,Colombian,Ohio,Regular,2018-03-10,2018-03-10,30.00,50.00,30.00,80.00,34.00,51.00,10.00,19.00,85.00,32.00,1291,2018-03-01
708,801,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Illinois,Decaf,2016-09-21,2016-09-21,120.00,190.00,140.00,310.00,122.00,176.00,39.00,115.00,298.00,61.00,1292,2016-09-01
405,587,Small Market,South,1,Beans,Coffee,Colombian,Oklahoma,Regular,2015-03-17,2015-03-17,80.00,110.00,80.00,190.00,68.00,87.00,22.00,53.00,155.00,34.00,1293,2015-03-01
775,943,Small Market,West,1,Leaves,Herbal Tea,Chamomile,Nevada,Decaf,2017-07-14,2017-07-14,130.00,210.00,70.00,340.00,162.00,225.00,147.00,45.00,387.00,180.00,1294,2017-07-01
720,598,Major Market,Central,1,Beans,Espresso,Caffe Mocha,Colorado,Regular,2018-03-10,2018-03-10,110.00,170.00,130.00,280.00,100.00,145.00,28.00,105.00,245.00,40.00,1295,2018-03-01
234,509,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Ohio,Decaf,2016-09-21,2016-09-21,50.00,80.00,20.00,130.00,52.00,74.00,47.00,-3.00,126.00,77.00,1296,2016-09-01
985,18446744073709551108,Small Market,South,1,Beans,Espresso,Caffe Latte,Louisiana,Regular,2015-03-17,2015-03-17,30.00,60.00,10.00,90.00,44.00,61.00,39.00,-7.00,105.00,68.00,1297,2015-03-01
630,1714,Major Market,Central,1,Beans,Espresso,Caffe Mocha,Illinois,Regular,2017-12-24,2017-12-24,340.00,470.00,340.00,810.00,295.00,392.00,97.00,262.00,687.00,130.00,1298,2017-12-01
503,829,Small Market,West,1,Leaves,Herbal Tea,Chamomile,Oregon,Decaf,2017-07-14,2017-07-14,20.00,40.00,40.00,60.00,30.00,44.00,8.00,24.00,74.00,20.00,1299,2017-07-01
303,656,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Colorado,Decaf,2016-09-26,2016-09-26,60.00,110.00,60.00,170.00,60.00,90.00,19.00,39.00,150.00,51.00,1300,2016-09-01
505,18446744073709551269,Small Market,South,1,Beans,Espresso,Caffe Latte,New Mexico,Regular,2015-03-17,2015-03-17,20.00,30.00,0.00,50.00,29.00,36.00,11.00,-8.00,65.00,44.00,1301,2015-03-01
513,1292,Major Market,Central,1,Beans,Espresso,Caffe Mocha,Ohio,Regular,2017-12-24,2017-12-24,160.00,180.00,120.00,340.00,145.00,146.00,40.00,81.00,291.00,65.00,1302,2017-12-01
435,329,Small Market,West,1,Leaves,Herbal Tea,Chamomile,Utah,Decaf,2017-07-14,2017-07-14,50.00,80.00,60.00,130.00,61.00,90.00,19.00,48.00,151.00,42.00,1303,2017-07-01
312,1775,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Illinois,Decaf,2016-09-26,2016-09-26,280.00,300.00,210.00,580.00,249.00,249.00,69.00,155.00,498.00,94.00,1304,2016-09-01
918,18446744073709550338,Small Market,South,1,Beans,Espresso,Caffe Latte,Oklahoma,Regular,2015-10-03,2015-10-03,90.00,140.00,100.00,230.00,116.00,161.00,35.00,102.00,277.00,59.00,1305,2015-10-01
850,810,Major Market,East,1,Beans,Coffee,Colombian,Florida,Regular,2017-12-24,2017-12-24,100.00,170.00,120.00,270.00,114.00,172.00,37.00,104.00,286.00,68.00,1306,2017-12-01
425,1148,Small Market,West,1,Leaves,Herbal Tea,Chamomile,Washington,Decaf,2017-07-14,2017-07-14,70.00,120.00,80.00,190.00,90.00,135.00,29.00,75.00,225.00,60.00,1307,2017-07-01
567,409,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Ohio,Decaf,2016-09-26,2016-09-26,50.00,70.00,30.00,120.00,45.00,57.00,17.00,6.00,102.00,51.00,1308,2016-09-01
337,366,Small Market,South,1,Beans,Espresso,Caffe Mocha,Louisiana,Regular,2017-03-28,2017-03-28,40.00,60.00,40.00,100.00,47.00,79.00,14.00,41.00,126.00,38.00,1309,2017-03-01
508,18446744073709549583,Major Market,East,1,Beans,Coffee,Colombian,Massachusetts,Regular,2018-10-23,2018-10-23,40.00,590.00,560.00,630.00,52.00,612.00,17.00,563.00,664.00,49.00,1310,2018-10-01
775,1190,Small Market,West,1,Leaves,Herbal Tea,Lemon,Nevada,Decaf,2017-07-14,2017-07-14,200.00,290.00,200.00,490.00,238.00,329.00,78.00,208.00,567.00,121.00,1311,2017-07-01
954,666,Major Market,East,1,Beans,Coffee,Decaf Irish Cream,Florida,Decaf,2016-09-26,2016-09-26,90.00,120.00,80.00,210.00,96.00,134.00,29.00,81.00,230.00,53.00,1312,2016-09-01
845,2617,Major Market,East,1,Beans,Coffee,Colombian,New York,Regular,2017-10-28,2017-10-28,340.00,520.00,370.00,860.00,364.00,546.00,127.00,368.00,910.00,178.00,1313,2017-10-01
