order_month,product_line,product_type,product,market,state,market_size,type,sales,cogs,total_expenses,profit,marketing,budget_sales,budget_cogs,budget_profit
2017-08-01,Beans,Espresso,Regular Espresso,East,New Hampshire,Small Market,Regular,142.00,64.00,88.00,-13.00,24.00,130.00,50.00,0.00
2016-11-01,Beans,Espresso,Caffe Mocha,Central,Colorado,Major Market,Regular,198.00,81.00,33.00,84.00,22.00,230.00,90.00,110.00
2017-04-01,Beans,Espresso,Caffe Latte,South,New Mexico,Small Market,Regular,75.00,33.00,45.00,-3.00,12.00,60.00,20.00,10.00
2016-03-01,Leaves,Tea,Darjeeling,East,New Hampshire,Small Market,Regular,47.00,19.00,16.00,12.00,5.00,50.00,20.00,20.00
2017-08-01,Beans,Coffee,Colombian,South,Louisiana,Small Market,Regular,192.00,78.00,43.00,85.00,21.00,230.00,90.00,110.00
2017-04-01,Beans,Espresso,Caffe Latte,South,Oklahoma,Small Market,Regular,214.00,89.00,51.00,74.00,27.00,180.00,70.00,80.00
2016-05-01,Leaves,Tea,Green Tea,East,Connecticut,Small Market,Regular,62.00,25.00,19.00,18.00,7.00,60.00,20.00,30.00
2017-05-01,Beans,Coffee,Colombian,South,New Mexico,Small Market,Regular,125.00,50.00,48.00,27.00,16.00,150.00,60.00,50.00
2016-11-01,Beans,Espresso,Caffe Mocha,Central,Illinois,Major Market,Regular,1265.00,543.00,243.00,479.00,179.00,1490.00,620.00,620.00
2016-05-01,Leaves,Tea,Green Tea,East,New Hampshire,Small Market,Regular,43.00,0.00,11.00,32.00,0.00,40.00,0.00,30.00
2017-04-01,Beans,Espresso,Caffe Mocha,South,Louisiana,Small Market,Regular,167.00,62.00,42.00,63.00,19.00,140.00,50.00,70.00
2017-05-01,Beans,Coffee,Colombian,South,Oklahoma,Small Market,Regular,106.00,46.00,27.00,33.00,15.00,130.00,50.00,60.00
2016-11-01,Beans,Espresso,Caffe Mocha,Central,Ohio,Major Market,Regular,616.00,307.00,135.00,174.00,85.00,720.00,340.00,250.00
2016-05-01,Leaves,Tea,Darjeeling,West,Nevada,Small Market,Regular,587.00,252.00,116.00,219.00,83.00,390.00,160.00,160.00
2016-01-01,Beans,Espresso,Caffe Mocha,South,New Mexico,Small Market,Regular,107.00,44.00,70.00,-7.00,40.00,90.00,30.00,10.00
2017-04-01,Beans,Coffee,Colombian,East,Florida,Major Market,Regular,736.00,287.00,189.00,280.00,94.00,660.00,250.00,280.00
2016-05-01,Leaves,Tea,Darjeeling,West,Oregon,Small Market,Regular,133.00,53.00,37.00,43.00,13.00,80.00,30.00,50.00
2018-03-01,Beans,Espresso,Caffe Mocha,South,Oklahoma,Small Market,Regular,53.00,21.00,17.00,15.00,5.00,40.00,10.00,30.00
2018-09-01,Beans,Coffee,Colombian,East,Massachusetts,Major Market,Regular,1133.00,128.00,105.00,1087.00,41.00,1030.00,110.00,860.00
2016-05-01,Leaves,Tea,Darjeeling,West,Utah,Small Market,Regular,107.00,44.00,69.00,-6.00,40.00,70.00,20.00,10.00
2017-12-01,Beans,Coffee,Amaretto,West,Oregon,Small Market,Regular,308.00,128.00,201.00,-28.00,116.00,370.00,140.00,70.00
2018-11-01,Beans,Coffee,Colombian,East,New York,Major Market,Regular,712.00,284.00,152.00,276.00,99.00,670.00,270.00,280.00
2016-05-01,Leaves,Tea,Darjeeling,West,Washington,Small Market,Regular,133.00,49.00,39.00,45.00,15.00,90.00,30.00,40.00
2018-07-01,Beans,Espresso,Caffe Latte,South,New Mexico,Small Market,Regular,65.00,29.00,45.00,-9.00,11.00,50.00,20.00,0.00
2016-12-01,Beans,Coffee,Amaretto,West,Utah,Small Market,Regular,163.00,74.00,44.00,45.00,22.00,200.00,90.00,70.00
2016-05-01,Leaves,Tea,Earl Grey,West,Nevada,Small Market,Regular,478.00,239.00,90.00,149.00,66.00,320.00,150.00,110.00
2018-07-01,Beans,Espresso,Caffe Latte,South,Oklahoma,Small Market,Regular,267.00,112.00,57.00,98.00,34.00,220.00,90.00,90.00
2015-11-01,Beans,Coffee,Colombian,West,Nevada,Small Market,Regular,238.00,103.00,135.00,-8.00,37.00,290.00,120.00,60.00
2015-03-01,Beans,Espresso,Caffe Mocha,East,Massachusetts,Major Market,Regular,117.00,52.00,77.00,-12.00,47.00,110.00,40.00,10.00
2018-09-01,Leaves,Tea,Earl Grey,West,Oregon,Small Market,Regular,222.00,88.00,61.00,73.00,29.00,150.00,50.00,70.00
2018-06-01,Beans,Espresso,Caffe Mocha,South,Louisiana,Small Market,Regular,133.00,49.00,39.00,45.00,15.00,110.00,40.00,50.00
2015-11-01,Beans,Coffee,Colombian,West,Oregon,Small Market,Regular,149.00,62.00,63.00,24.00,20.00,180.00,70.00,60.00
2017-11-01,Leaves,Tea,Earl Grey,West,Utah,Small Market,Regular,88.00,37.00,40.00,11.00,12.00,50.00,20.00,10.00
2017-06-01,Beans,Espresso,Caffe Mocha,East,New York,Major Market,Regular,66.00,125.00,146.00,-205.00,113.00,60.00,120.00,-190.00
2018-07-01,Beans,Espresso,Caffe Mocha,South,New Mexico,Small Market,Regular,107.00,44.00,69.00,-6.00,40.00,90.00,30.00,10.00
2015-11-01,Beans,Coffee,Colombian,West,Utah,Small Market,Regular,124.00,53.00,45.00,26.00,17.00,150.00,60.00,60.00
2017-06-01,Beans,Espresso,Regular Espresso,East,Massachusetts,Major Market,Regular,325.00,162.00,69.00,94.00,45.00,310.00,150.00,100.00
2016-04-01,Leaves,Tea,Earl Grey,West,Washington,Small Market,Regular,114.00,46.00,38.00,30.00,14.00,70.00,30.00,20.00
2018-12-01,Beans,Espresso,Caffe Mocha,South,Oklahoma,Small Market,Regular,102.00,41.00,31.00,34.00,10.00,80.00,20.00,60.00
2015-11-01,Beans,Coffee,Colombian,West,Washington,Small Market,Regular,150.00,61.00,41.00,48.00,19.00,180.00,70.00,80.00
2017-04-01,Beans,Coffee,Amaretto,West,Oregon,Small Market,Regular,250.00,104.00,153.00,-7.00,94.00,290.00,120.00,40.00
2015-09-01,Leaves,Tea,Green Tea,West,Nevada,Small Market,Regular,26.00,260.00,131.00,-365.00,98.00,0.00,170.00,-250.00
2017-06-01,Beans,Espresso,Regular Espresso,East,New York,Major Market,Regular,1283.00,450.00,173.00,800.00,125.00,1210.00,420.00,640.00
2015-11-01,Beans,Espresso,Caffe Latte,West,Nevada,Small Market,Regular,43.00,0.00,12.00,31.00,0.00,40.00,0.00,30.00
2018-11-01,Beans,Coffee,Colombian,South,Texas,Major Market,Regular,988.00,453.00,182.00,353.00,139.00,1230.00,560.00,500.00
2015-11-01,Beans,Espresso,Caffe Latte,West,Oregon,Small Market,Regular,244.00,109.00,108.00,27.00,41.00,230.00,90.00,50.00
2017-04-01,Beans,Coffee,Amaretto,West,Utah,Small Market,Regular,167.00,76.00,44.00,47.00,23.00,200.00,90.00,70.00
2017-07-01,Beans,Espresso,Caffe Latte,West,Utah,Small Market,Regular,195.00,79.00,45.00,71.00,21.00,180.00,70.00,80.00
2015-12-01,Leaves,Tea,Green Tea,West,Washington,Small Market,Regular,150.00,63.00,87.00,0.00,57.00,100.00,40.00,10.00
2018-11-01,Beans,Espresso,Caffe Latte,South,Texas,Major Market,Regular,305.00,122.00,102.00,81.00,39.00,250.00,90.00,90.00
2017-12-01,Beans,Coffee,Colombian,West,Nevada,Small Market,Regular,255.00,113.00,139.00,1.00,42.00,300.00,130.00,50.00
2015-12-01,Beans,Coffee,Decaf Irish Cream,Central,Colorado,Major Market,Decaf,256.00,104.00,40.00,112.00,29.00,260.00,110.00,120.00
2015-09-01,Beans,Espresso,Caffe Mocha,South,Texas,Major Market,Regular,788.00,313.00,121.00,396.00,87.00,630.00,240.00,320.00
2017-12-01,Beans,Coffee,Colombian,West,Oregon,Small Market,Regular,119.00,49.00,62.00,8.00,16.00,140.00,60.00,30.00
2017-06-01,Beans,Espresso,Caffe Mocha,West,Nevada,Small Market,Regular,93.00,36.00,34.00,25.00,10.00,80.00,20.00,40.00
2015-12-01,Beans,Coffee,Decaf Irish Cream,Central,Illinois,Major Market,Decaf,312.00,127.00,63.00,122.00,40.00,320.00,130.00,140.00
2015-09-01,Beans,Coffee,Amaretto,West,California,Major Market,Regular,234.00,236.00,122.00,-159.00,75.00,260.00,280.00,-120.00
2017-12-01,Beans,Coffee,Colombian,West,Utah,Small Market,Regular,119.00,51.00,43.00,25.00,16.00,140.00,60.00,50.00
2017-06-01,Beans,Espresso,Caffe Mocha,West,Oregon,Small Market,Regular,426.00,174.00,137.00,128.00,55.00,370.00,150.00,130.00
2015-04-01,Beans,Coffee,Decaf Irish Cream,Central,Ohio,Major Market,Decaf,128.00,53.00,77.00,-2.00,48.00,130.00,50.00,20.00
2015-10-01,Beans,Espresso,Caffe Mocha,West,Utah,Small Market,Regular,361.00,151.00,74.00,163.00,48.00,310.00,120.00,150.00
2018-09-01,Beans,Espresso,Decaf Espresso,Central,Colorado,Major Market,Decaf,529.00,206.00,161.00,179.00,67.00,610.00,230.00,230.00
2015-07-01,Beans,Espresso,Caffe Mocha,West,Washington,Small Market,Regular,120.00,54.00,54.00,12.00,20.00,110.00,50.00,20.00
2018-05-01,Beans,Espresso,Decaf Espresso,Central,Illinois,Major Market,Decaf,521.00,260.00,96.00,165.00,72.00,610.00,300.00,210.00
2017-10-01,Beans,Coffee,Colombian,West,Washington,Small Market,Regular,516.00,206.00,135.00,190.00,65.00,620.00,240.00,260.00
2018-12-01,Beans,Espresso,Caffe Mocha,West,California,Major Market,Regular,925.00,371.00,436.00,105.00,336.00,830.00,350.00,90.00
2018-06-01,Beans,Espresso,Caffe Latte,West,Nevada,Small Market,Regular,86.00,0.00,23.00,63.00,0.00,80.00,0.00,60.00
2015-07-01,Leaves,Herbal Tea,Chamomile,Central,Iowa,Small Market,Decaf,567.00,243.00,112.00,212.00,80.00,490.00,200.00,210.00
2018-10-01,Leaves,Herbal Tea,Chamomile,Central,Colorado,Major Market,Decaf,325.00,162.00,69.00,94.00,45.00,280.00,130.00,100.00
2018-06-01,Beans,Espresso,Caffe Latte,West,Oregon,Small Market,Regular,239.00,107.00,108.00,24.00,40.00,220.00,100.00,40.00
2018-06-01,Leaves,Herbal Tea,Chamomile,Central,Missouri,Small Market,Decaf,107.00,44.00,69.00,-6.00,40.00,90.00,30.00,10.00
2018-10-01,Leaves,Herbal Tea,Chamomile,Central,Illinois,Major Market,Decaf,223.00,91.00,37.00,95.00,25.00,190.00,70.00,100.00
2018-05-01,Beans,Espresso,Decaf Espresso,Central,Ohio,Major Market,Decaf,227.00,102.00,106.00,19.00,38.00,250.00,110.00,40.00
2017-08-01,Beans,Espresso,Caffe Latte,West,Utah,Small Market,Regular,208.00,84.00,44.00,93.00,22.00,190.00,70.00,90.00
2018-06-01,Leaves,Herbal Tea,Chamomile,Central,Wisconsin,Small Market,Decaf,167.00,62.00,42.00,63.00,19.00,140.00,50.00,70.00
2018-10-01,Leaves,Herbal Tea,Chamomile,Central,Ohio,Major Market,Decaf,53.00,21.00,16.00,16.00,5.00,40.00,10.00,30.00
2018-05-01,Beans,Coffee,Decaf Irish Cream,East,Florida,Major Market,Decaf,273.00,114.00,59.00,100.00,35.00,250.00,100.00,100.00
2017-08-01,Beans,Espresso,Caffe Latte,West,Washington,Small Market,Regular,103.00,45.00,26.00,32.00,14.00,90.00,40.00,30.00
2018-06-01,Leaves,Herbal Tea,Lemon,Central,Iowa,Small Market,Decaf,267.00,109.00,56.00,102.00,34.00,230.00,90.00,110.00
2015-07-01,Beans,Espresso,Decaf Espresso,East,Florida,Major Market,Decaf,204.00,87.00,55.00,62.00,28.00,190.00,80.00,70.00
2017-08-01,Beans,Espresso,Caffe Mocha,West,Nevada,Small Market,Regular,47.00,19.00,17.00,11.00,5.00,40.00,10.00,20.00
2015-10-01,Leaves,Herbal Tea,Lemon,Central,Missouri,Small Market,Decaf,277.00,180.00,102.00,-8.00,55.00,230.00,150.00,10.00
2015-01-01,Beans,Coffee,Decaf Irish Cream,South,Texas,Major Market,Decaf,190.00,83.00,39.00,68.00,27.00,230.00,100.00,100.00
2017-09-01,Beans,Espresso,Caffe Mocha,West,Oregon,Small Market,Regular,129.00,55.00,46.00,28.00,18.00,120.00,50.00,40.00
2015-06-01,Leaves,Herbal Tea,Lemon,Central,Wisconsin,Small Market,Decaf,121.00,49.00,25.00,47.00,13.00,100.00,40.00,50.00
2018-10-01,Leaves,Herbal Tea,Lemon,Central,Colorado,Major Market,Decaf,125.00,52.00,77.00,-4.00,47.00,110.00,40.00,20.00
2017-09-01,Beans,Espresso,Caffe Mocha,West,Utah,Small Market,Regular,119.00,52.00,30.00,37.00,17.00,110.00,40.00,50.00
2015-06-01,Leaves,Herbal Tea,Lemon,East,Connecticut,Small Market,Decaf,189.00,85.00,65.00,39.00,32.00,140.00,60.00,40.00
2018-12-01,Leaves,Herbal Tea,Lemon,Central,Illinois,Major Market,Decaf,178.00,78.00,38.00,62.00,25.00,150.00,60.00,60.00
2016-08-01,Beans,Espresso,Caffe Mocha,West,Washington,Small Market,Regular,127.00,57.00,55.00,15.00,21.00,120.00,50.00,30.00
2015-06-01,Leaves,Herbal Tea,Lemon,East,New Hampshire,Small Market,Decaf,75.00,33.00,45.00,-3.00,12.00,50.00,20.00,0.00
2018-12-01,Leaves,Herbal Tea,Lemon,Central,Ohio,Major Market,Decaf,75.00,30.00,19.00,26.00,8.00,60.00,20.00,40.00
2015-09-01,Leaves,Herbal Tea,Mint,East,Connecticut,Small Market,Decaf,483.00,215.00,130.00,149.00,65.00,330.00,130.00,160.00
2018-12-01,Leaves,Herbal Tea,Mint,Central,Colorado,Major Market,Decaf,129.00,55.00,45.00,29.00,18.00,110.00,40.00,40.00
2016-08-01,Leaves,Herbal Tea,Chamomile,Central,Iowa,Small Market,Decaf,587.00,252.00,115.00,220.00,83.00,510.00,210.00,210.00
2018-12-01,Leaves,Herbal Tea,Mint,Central,Illinois,Major Market,Decaf,499.00,204.00,76.00,261.00,57.00,430.00,160.00,230.00
2016-08-01,Leaves,Herbal Tea,Chamomile,Central,Missouri,Small Market,Decaf,107.00,44.00,69.00,-6.00,40.00,90.00,30.00,10.00
2015-09-01,Leaves,Herbal Tea,Chamomile,South,Louisiana,Small Market,Decaf,346.00,151.00,74.00,121.00,48.00,310.00,120.00,150.00
2017-02-01,Beans,Coffee,Amaretto,Central,Colorado,Major Market,Regular,256.00,104.00,41.00,111.00,29.00,260.00,110.00,120.00
2017-11-01,Leaves,Herbal Tea,Chamomile,East,Florida,Major Market,Decaf,218.00,95.00,56.00,67.00,30.00,160.00,60.00,60.00
2016-08-01,Leaves,Herbal Tea,Chamomile,Central,Wisconsin,Small Market,Decaf,133.00,49.00,38.00,46.00,15.00,110.00,40.00,50.00
2016-09-01,Leaves,Herbal Tea,Lemon,East,Florida,Major Market,Decaf,248.00,111.00,109.00,28.00,41.00,170.00,80.00,30.00
2017-03-01,Leaves,Herbal Tea,Lemon,Central,Iowa,Small Market,Decaf,301.00,123.00,63.00,115.00,39.00,260.00,100.00,120.00
2017-12-01,Beans,Coffee,Colombian,Central,Colorado,Major Market,Regular,190.00,83.00,39.00,68.00,27.00,190.00,80.00,80.00
2017-05-01,Leaves,Herbal Tea,Chamomile,South,New Mexico,Small Market,Decaf,93.00,36.00,34.00,25.00,10.00,80.00,20.00,40.00
2016-09-01,Leaves,Herbal Tea,Lemon,East,Massachusetts,Major Market,Decaf,121.00,54.00,54.00,13.00,20.00,90.00,40.00,20.00
2017-11-01,Leaves,Herbal Tea,Lemon,Central,Missouri,Small Market,Decaf,133.00,93.00,52.00,-12.00,28.00,110.00,70.00,10.00
2015-10-01,Beans,Coffee,Colombian,Central,Illinois,Major Market,Regular,465.00,195.00,109.00,161.00,64.00,480.00,200.00,180.00
2017-03-01,Leaves,Herbal Tea,Chamomile,South,Oklahoma,Small Market,Decaf,120.00,54.00,53.00,13.00,20.00,110.00,50.00,20.00
2016-09-01,Leaves,Herbal Tea,Lemon,East,New York,Major Market,Decaf,638.00,260.00,131.00,247.00,98.00,490.00,190.00,200.00
2018-06-01,Leaves,Herbal Tea,Lemon,Central,Wisconsin,Small Market,Decaf,212.00,82.00,46.00,91.00,22.00,170.00,60.00,100.00
2017-07-01,Beans,Coffee,Colombian,Central,Ohio,Major Market,Regular,103.00,42.00,37.00,24.00,13.00,100.00,40.00,30.00
2016-12-01,Leaves,Herbal Tea,Lemon,South,Louisiana,Small Market,Decaf,356.00,161.00,122.00,83.00,60.00,340.00,150.00,80.00
2018-07-01,Leaves,Herbal Tea,Mint,East,Florida,Major Market,Decaf,151.00,69.00,43.00,39.00,21.00,110.00,50.00,40.00
2018-06-01,Leaves,Herbal Tea,Lemon,East,Connecticut,Small Market,Decaf,178.00,80.00,64.00,34.00,30.00,130.00,60.00,30.00
2018-09-01,Beans,Espresso,Caffe Mocha,Central,Colorado,Major Market,Regular,803.00,328.00,137.00,338.00,91.00,950.00,350.00,490.00
2017-07-01,Leaves,Herbal Tea,Lemon,South,New Mexico,Small Market,Decaf,138.00,62.00,61.00,15.00,18.00,130.00,50.00,40.00
2018-06-01,Leaves,Herbal Tea,Lemon,East,New Hampshire,Small Market,Decaf,161.00,69.00,93.00,-7.00,25.00,100.00,30.00,30.00
2018-09-01,Beans,Espresso,Caffe Mocha,Central,Illinois,Major Market,Regular,1755.00,738.00,340.00,737.00,242.00,2130.00,900.00,910.00
2015-12-01,Leaves,Herbal Tea,Mint,East,Connecticut,Small Market,Decaf,167.00,76.00,45.00,46.00,23.00,130.00,50.00,60.00
2018-07-01,Leaves,Herbal Tea,Mint,East,New York,Major Market,Decaf,189.00,209.00,85.00,-105.00,64.00,140.00,150.00,-70.00
2017-12-01,Beans,Espresso,Caffe Mocha,Central,Ohio,Major Market,Regular,589.00,294.00,130.00,165.00,81.00,690.00,330.00,240.00
2018-06-01,Leaves,Herbal Tea,Chamomile,South,Louisiana,Small Market,Decaf,119.00,52.00,29.00,38.00,17.00,110.00,40.00,50.00
2016-09-01,Leaves,Herbal Tea,Chamomile,South,Texas,Major Market,Decaf,129.00,55.00,46.00,28.00,18.00,120.00,50.00,40.00
2017-12-01,Beans,Coffee,Colombian,East,Florida,Major Market,Regular,521.00,208.00,131.00,182.00,68.00,490.00,190.00,210.00
2017-05-01,Leaves,Tea,Darjeeling,East,Florida,Major Market,Regular,202.00,82.00,43.00,93.00,22.00,210.00,70.00,100.00
2018-01-01,Leaves,Tea,Darjeeling,East,Massachusetts,Major Market,Regular,71.00,29.00,20.00,22.00,8.00,70.00,30.00,30.00
2018-06-01,Leaves,Herbal Tea,Chamomile,South,New Mexico,Small Market,Decaf,47.00,19.00,16.00,12.00,5.00,40.00,10.00,20.00
2018-01-01,Leaves,Tea,Darjeeling,East,New York,Major Market,Regular,256.00,104.00,40.00,112.00,29.00,270.00,110.00,120.00
2018-06-01,Leaves,Herbal Tea,Chamomile,South,Oklahoma,Small Market,Decaf,127.00,57.00,55.00,15.00,21.00,120.00,50.00,30.00
2017-12-01,Beans,Espresso,Caffe Mocha,East,Florida,Major Market,Regular,466.00,188.00,228.00,44.00,170.00,420.00,160.00,90.00
2018-01-01,Leaves,Tea,Earl Grey,East,New York,Major Market,Regular,256.00,104.00,41.00,111.00,29.00,270.00,110.00,120.00
2018-06-01,Leaves,Herbal Tea,Lemon,South,Louisiana,Small Market,Decaf,178.00,80.00,63.00,35.00,30.00,170.00,70.00,50.00
2018-01-01,Beans,Espresso,Caffe Mocha,East,Massachusetts,Major Market,Regular,239.00,105.00,154.00,-34.00,95.00,220.00,90.00,10.00
2018-01-01,Leaves,Tea,Green Tea,East,Florida,Major Market,Regular,248.00,101.00,49.00,98.00,27.00,260.00,100.00,130.00
2018-12-01,Leaves,Herbal Tea,Lemon,South,New Mexico,Small Market,Decaf,128.00,56.00,60.00,10.00,16.00,110.00,40.00,30.00
2018-01-01,Beans,Espresso,Caffe Mocha,East,New York,Major Market,Regular,139.00,246.00,289.00,-499.00,222.00,120.00,230.00,-370.00
2018-01-01,Leaves,Tea,Green Tea,East,Massachusetts,Major Market,Regular,49.00,20.00,17.00,12.00,5.00,50.00,20.00,20.00
2016-07-01,Leaves,Tea,Darjeeling,Central,Illinois,Major Market,Regular,198.00,81.00,34.00,83.00,22.00,170.00,60.00,80.00
2018-12-01,Leaves,Herbal Tea,Lemon,South,Oklahoma,Small Market,Decaf,469.00,190.00,231.00,41.00,172.00,440.00,180.00,60.00
2018-01-01,Beans,Espresso,Regular Espresso,East,Massachusetts,Major Market,Regular,644.00,311.00,134.00,224.00,86.00,600.00,290.00,200.00
2018-01-01,Leaves,Tea,Green Tea,East,New York,Major Market,Regular,210.00,86.00,35.00,89.00,24.00,220.00,90.00,100.00
2016-07-01,Leaves,Tea,Darjeeling,Central,Ohio,Major Market,Regular,222.00,88.00,61.00,73.00,29.00,190.00,70.00,70.00
2018-01-01,Beans,Espresso,Regular Espresso,East,New York,Major Market,Regular,1144.00,499.00,186.00,536.00,138.00,1080.00,460.00,460.00
2018-03-01,Leaves,Herbal Tea,Chamomile,West,Oregon,Small Market,Decaf,87.00,35.00,21.00,31.00,9.00,70.00,30.00,40.00
2018-01-01,Beans,Coffee,Colombian,South,Texas,Major Market,Regular,998.00,444.00,180.00,422.00,136.00,1210.00,550.00,500.00
2016-08-01,Leaves,Tea,Earl Grey,West,California,Major Market,Regular,421.00,167.00,68.00,214.00,46.00,270.00,100.00,150.00
2018-03-01,Leaves,Herbal Tea,Chamomile,West,Utah,Small Market,Decaf,121.00,49.00,38.00,34.00,15.00,100.00,40.00,30.00
2016-08-01,Leaves,Tea,Green Tea,West,California,Major Market,Regular,482.00,188.00,153.00,164.00,61.00,300.00,110.00,100.00
2018-01-01,Beans,Espresso,Caffe Latte,South,Texas,Major Market,Regular,160.00,64.00,52.00,44.00,21.00,130.00,50.00,50.00
2016-08-01,Beans,Coffee,Decaf Irish Cream,Central,Iowa,Small Market,Decaf,110.00,45.00,38.00,29.00,14.00,100.00,40.00,40.00
2018-04-01,Leaves,Herbal Tea,Lemon,West,Washington,Small Market,Decaf,99.00,40.00,23.00,36.00,11.00,80.00,30.00,50.00
2016-08-01,Beans,Coffee,Decaf Irish Cream,Central,Missouri,Small Market,Decaf,322.00,142.00,86.00,105.00,43.00,320.00,140.00,100.00
2015-01-01,Beans,Coffee,Amaretto,West,California,Major Market,Regular,106.00,127.00,63.00,-84.00,40.00,130.00,160.00,-80.00
2015-06-01,Leaves,Herbal Tea,Mint,West,Nevada,Small Market,Decaf,872.00,344.00,182.00,369.00,109.00,710.00,270.00,340.00
2018-11-01,Leaves,Tea,Green Tea,East,Florida,Major Market,Regular,270.00,107.00,51.00,126.00,29.00,270.00,110.00,130.00
2015-06-01,Leaves,Herbal Tea,Mint,West,Utah,Small Market,Decaf,247.00,186.00,107.00,-77.00,57.00,190.00,150.00,-40.00
2015-01-01,Beans,Coffee,Colombian,West,California,Major Market,Regular,756.00,302.00,159.00,295.00,105.00,940.00,380.00,410.00
2016-10-01,Beans,Coffee,Decaf Irish Cream,Central,Wisconsin,Small Market,Decaf,204.00,87.00,55.00,62.00,28.00,210.00,90.00,80.00
2017-01-01,Leaves,Tea,Darjeeling,Central,Iowa,Small Market,Regular,521.00,260.00,96.00,165.00,72.00,450.00,220.00,150.00
2018-11-01,Leaves,Tea,Green Tea,East,Massachusetts,Major Market,Regular,178.00,68.00,52.00,69.00,18.00,160.00,60.00,80.00
2015-01-01,Beans,Espresso,Caffe Latte,West,California,Major Market,Regular,521.00,260.00,96.00,165.00,72.00,500.00,240.00,180.00
2016-10-01,Beans,Espresso,Decaf Espresso,Central,Iowa,Small Market,Decaf,43.00,0.00,12.00,31.00,0.00,50.00,0.00,40.00
2018-04-01,Leaves,Tea,Green Tea,East,New York,Major Market,Regular,441.00,175.00,71.00,222.00,48.00,450.00,170.00,220.00
2016-10-01,Beans,Espresso,Decaf Espresso,Central,Missouri,Small Market,Decaf,97.00,39.00,22.00,36.00,10.00,110.00,40.00,50.00
2017-08-01,Beans,Espresso,Caffe Mocha,West,California,Major Market,Regular,289.00,121.00,143.00,25.00,109.00,270.00,110.00,30.00
2018-12-01,Leaves,Tea,Darjeeling,West,California,Major Market,Regular,1218.00,482.00,175.00,702.00,133.00,740.00,290.00,380.00
2016-10-01,Beans,Espresso,Decaf Espresso,Central,Wisconsin,Small Market,Decaf,110.00,48.00,27.00,35.00,15.00,120.00,50.00,50.00
2017-08-01,Leaves,Herbal Tea,Chamomile,Central,Colorado,Major Market,Decaf,624.00,302.00,132.00,212.00,83.00,540.00,260.00,170.00
2017-01-01,Leaves,Tea,Darjeeling,Central,Missouri,Small Market,Regular,92.00,39.00,39.00,14.00,12.00,80.00,30.00,20.00
2018-12-01,Leaves,Tea,Earl Grey,West,California,Major Market,Regular,615.00,248.00,101.00,322.00,69.00,400.00,150.00,220.00
2016-05-01,Beans,Espresso,Decaf Espresso,East,Connecticut,Small Market,Decaf,113.00,48.00,43.00,22.00,15.00,110.00,40.00,40.00
2017-08-01,Leaves,Herbal Tea,Chamomile,Central,Illinois,Major Market,Decaf,494.00,195.00,77.00,253.00,54.00,410.00,150.00,220.00
2017-01-01,Leaves,Tea,Darjeeling,Central,Wisconsin,Small Market,Regular,110.00,45.00,38.00,27.00,14.00,90.00,30.00,30.00
2018-11-01,Leaves,Tea,Green Tea,West,California,Major Market,Regular,316.00,122.00,103.00,103.00,39.00,200.00,70.00,70.00
2018-03-01,Beans,Coffee,Decaf Irish Cream,South,Louisiana,Small Market,Decaf,130.00,53.00,25.00,52.00,14.00,160.00,60.00,80.00
